county,state,votes16_Donald_Trump,votes16_Hillary_Clinton,total_votes16,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Poverty,Income,IncomePerCap,IncomePerCapErr
Posey,IN,8393.0,3515.0,12448.0,13264.0,9206.0,3811.0,855.0,11.0,25599.0,12776.0,12823.0,1.1,96.2,1.5,0.0,0.4,0.0,9.5,60992.0,30763.0,1625.0
Pottawatomie,KS,7451.0,2191.0,10359.0,12815.0,9247.0,3257.0,382.0,0.0,23188.0,11646.0,11542.0,5.3,89.9,0.6,1.3,0.8,0.0,9.7,64410.0,27978.0,1565.0
Pottawatomie,OK,17826.0,6005.0,25417.0,28185.0,20240.0,7275.0,2326.0,15.0,71614.0,34122.0,37492.0,4.9,73.0,3.1,14.0,0.7,0.1,17.0,46159.0,22284.0,546.0
Pottawattamie,IA,24441.0,15341.0,42226.0,45733.0,26241.0,18570.0,3577.0,45.0,93287.0,45896.0,47391.0,7.5,88.3,1.4,0.3,0.6,0.0,11.2,56291.0,29085.0,717.0
Potter,PA,6247.0,1300.0,7777.0,8901.0,7117.0,1686.0,60.0,1.0,17070.0,8604.0,8466.0,1.2,96.7,0.4,0.2,0.3,0.0,14.4,41406.0,23213.0,1171.0
Potter,SD,1069.0,215.0,1335.0,1380.0,1139.0,227.0,139.0,0.0,2318.0,1130.0,1188.0,2.3,93.1,0.0,2.3,1.2,0.0,6.5,51597.0,32853.0,3368.0
Potter,TX,19499.0,7620.0,28330.0,33177.0,22732.0,9867.0,8237.0,100.0,121230.0,62467.0,58763.0,37.6,45.2,9.3,0.3,5.2,0.1,21.7,41852.0,21941.0,858.0
Powder River,MT,880.0,127.0,1047.0,1136.0,970.0,154.0,65.0,5.0,1610.0,776.0,834.0,2.5,93.2,0.0,1.5,0.0,0.0,8.2,51136.0,31211.0,2600.0
Powell,KY,3513.0,1272.0,4957.0,5505.0,4041.0,1367.0,163.0,0.0,12349.0,6075.0,6274.0,1.6,96.3,0.3,0.0,1.0,0.1,24.1,34647.0,19302.0,2103.0
Powell,MT,2017.0,549.0,2778.0,3187.0,2347.0,752.0,183.0,0.0,6852.0,4243.0,2609.0,2.1,90.0,0.6,4.2,1.1,0.0,14.6,44352.0,23990.0,2159.0
Power,ID,1666.0,699.0,2758.0,3086.0,2116.0,865.0,376.0,2.0,7667.0,3951.0,3716.0,32.9,62.5,0.3,3.4,0.0,0.0,11.6,47602.0,21513.0,2239.0
Poweshiek,IA,4936.0,4272.0,9693.0,10124.0,5657.0,4306.0,536.0,11.0,18428.0,8821.0,9607.0,3.1,92.0,1.9,0.0,2.0,0.0,10.7,51456.0,27679.0,1387.0
Powhatan,VA,11875.0,4057.0,16794.0,19696.0,14055.0,5320.0,324.0,5.0,28364.0,15185.0,13179.0,2.0,84.6,11.1,0.3,0.3,0.1,5.5,80441.0,33807.0,1581.0
Prairie,AR,2503.0,812.0,3440.0,3465.0,2764.0,646.0,248.0,4.0,8309.0,4132.0,4177.0,0.6,85.0,13.4,0.4,0.0,0.0,16.8,41244.0,22653.0,1494.0
Prairie,MT,555.0,100.0,688.0,744.0,603.0,126.0,33.0,0.0,1325.0,681.0,644.0,1.3,98.6,0.0,0.1,0.0,0.0,10.1,50850.0,28366.0,4093.0
Pratt,KS,2824.0,769.0,3806.0,4107.0,3087.0,924.0,192.0,0.0,9670.0,4860.0,4810.0,7.2,91.5,0.3,0.2,0.1,0.0,10.9,53415.0,27063.0,1781.0
Preble,OH,15376.0,4323.0,20475.0,21437.0,16697.0,4435.0,798.0,18.0,41328.0,20452.0,20876.0,0.8,96.7,0.5,0.2,0.4,0.0,12.4,52661.0,25374.0,976.0
Prentiss,MS,7647.0,2067.0,9871.0,10539.0,8274.0,2128.0,1118.0,20.0,25389.0,12360.0,13029.0,1.4,83.1,13.4,0.0,0.1,0.0,22.5,32854.0,19016.0,1888.0
Presidio,TX,652.0,1458.0,2203.0,2217.0,721.0,1463.0,174.0,7.0,7191.0,3558.0,3633.0,81.4,13.6,0.0,0.0,5.0,0.0,26.3,26486.0,15329.0,1476.0
Presque Isle,MI,4486.0,2400.0,7215.0,8360.0,5343.0,2912.0,81.0,1.0,12854.0,6419.0,6435.0,1.2,95.8,0.5,0.4,0.4,0.0,14.9,43758.0,24793.0,914.0
Preston,WV,9501.0,2462.0,12611.0,14572.0,11190.0,3163.0,225.0,4.0,33760.0,17379.0,16381.0,2.1,91.9,4.4,0.5,0.1,0.1,15.2,46673.0,22540.0,846.0
Price,WI,4562.0,2671.0,7560.0,8546.0,5394.0,3032.0,411.0,3.0,13566.0,6898.0,6668.0,1.6,94.6,0.7,0.8,0.6,0.8,11.9,45680.0,27161.0,1510.0
Prince Edward,VA,4099.0,4590.0,9113.0,9543.0,4434.0,4973.0,783.0,13.0,22903.0,11379.0,11524.0,3.8,61.9,31.3,0.5,1.1,0.0,21.4,44147.0,19751.0,1512.0
Prince George,VA,9157.0,6419.0,16140.0,17401.0,10103.0,7103.0,1124.0,7.0,37704.0,20643.0,17061.0,7.6,55.6,31.2,0.5,2.1,0.1,12.3,68461.0,27970.0,1334.0
Prince George's,MD,29290.0,313627.0,351091.0,397722.0,35017.0,356543.0,33248.0,863.0,905161.0,435878.0,469283.0,17.4,13.3,62.3,0.2,4.3,0.0,9.3,78607.0,34391.0,307.0
Prince William,VA,54065.0,83093.0,144854.0,227327.0,81222.0,142863.0,14554.0,223.0,450763.0,224843.0,225920.0,22.4,44.6,20.2,0.2,8.0,0.1,7.0,101059.0,38225.0,340.0
Providence,RI,90321.0,141597.0,242179.0,56842.0,10185.0,45931.0,23320.0,951.0,633704.0,307512.0,326192.0,21.6,62.2,8.0,0.4,4.1,0.1,16.7,52530.0,29025.0,434.0
Prowers,CO,3508.0,1173.0,4978.0,5507.0,3977.0,1438.0,202.0,4.0,12084.0,6111.0,5973.0,37.2,60.0,0.4,0.2,0.6,0.0,18.3,41740.0,22033.0,1380.0
Pueblo,CO,27746.0,27945.0,60112.0,86760.0,41502.0,43070.0,2436.0,45.0,163368.0,80330.0,83038.0,42.7,52.4,1.6,0.5,0.7,0.1,19.8,42386.0,23110.0,461.0
Pulaski,AR,61182.0,89377.0,159486.0,165468.0,62389.0,98855.0,12467.0,220.0,392848.0,188310.0,204538.0,6.0,53.2,35.9,0.2,2.1,0.0,17.3,48850.0,29855.0,583.0
Pulaski,GA,2436.0,1104.0,3598.0,4059.0,2805.0,1217.0,343.0,23.0,11396.0,4942.0,6454.0,3.6,60.0,34.7,0.2,0.0,0.0,21.8,38750.0,18623.0,2388.0
Pulaski,IL,1583.0,817.0,2473.0,2631.0,1699.0,891.0,247.0,1.0,5691.0,2760.0,2931.0,2.1,63.6,30.5,0.2,0.3,0.0,17.1,34655.0,20195.0,1773.0
Pulaski,IN,3854.0,1327.0,5437.0,5813.0,4246.0,1463.0,198.0,4.0,12761.0,6458.0,6303.0,2.9,94.6,0.4,0.1,0.6,0.0,13.2,47633.0,24445.0,1679.0
Pulaski,KY,22900.0,4208.0,28034.0,31537.0,25441.0,5664.0,1023.0,13.0,63974.0,31404.0,32570.0,2.4,94.2,0.9,0.2,0.7,0.0,25.2,35022.0,21036.0,1108.0
Pulaski,MO,9870.0,2918.0,13443.0,14405.0,10326.0,3735.0,1074.0,11.0,53132.0,30361.0,22771.0,10.9,69.6,11.7,0.7,2.5,0.2,12.8,51137.0,21716.0,987.0
Pulaski,VA,10314.0,4170.0,15112.0,17327.0,12127.0,4925.0,314.0,6.0,34330.0,17152.0,17178.0,1.6,90.9,4.7,0.0,0.7,0.0,13.9,49691.0,26328.0,1151.0
Pushmataha,OK,3581.0,748.0,4483.0,4739.0,4016.0,668.0,298.0,6.0,11132.0,5441.0,5691.0,3.5,72.1,0.8,13.4,0.4,0.1,20.3,35414.0,22596.0,1961.0
Putnam,FL,21873.0,9920.0,32652.0,36408.0,25514.0,10524.0,2412.0,50.0,72435.0,35683.0,36752.0,9.8,71.7,16.2,0.3,0.6,0.0,27.6,33619.0,18950.0,616.0
Putnam,GA,6516.0,2745.0,9431.0,11855.0,8291.0,3448.0,821.0,27.0,21430.0,10410.0,11020.0,6.6,65.4,26.1,0.0,0.5,0.0,16.2,48340.0,27498.0,2341.0
Putnam,IL,1762.0,1143.0,3076.0,3345.0,1978.0,1309.0,107.0,0.0,5771.0,2957.0,2814.0,5.3,92.4,0.3,0.0,0.4,0.0,8.9,64741.0,33697.0,2426.0
Putnam,IN,10637.0,3356.0,14680.0,16595.0,12278.0,3946.0,837.0,17.0,37543.0,19747.0,17796.0,2.5,91.9,3.1,0.2,1.0,0.0,11.6,55295.0,23842.0,1161.0
Putnam,MO,1936.0,352.0,2342.0,2361.0,1984.0,361.0,61.0,1.0,4846.0,2436.0,2410.0,1.1,96.4,0.5,0.2,0.3,0.0,16.9,37028.0,20729.0,1494.0
Putnam,NY,25241.0,17363.0,44186.0,43661.0,25899.0,17106.0,1861.0,63.0,99464.0,49485.0,49979.0,13.8,80.2,2.2,0.1,2.2,0.0,4.8,99608.0,44063.0,1404.0
Putnam,OH,14704.0,2874.0,18387.0,19671.0,16218.0,3152.0,1341.0,28.0,34037.0,16979.0,17058.0,6.0,92.3,0.4,0.0,0.2,0.0,7.2,61161.0,28568.0,1047.0
Putnam,TN,18981.0,6847.0,26958.0,33481.0,23694.0,9154.0,4650.0,59.0,75565.0,37302.0,38263.0,6.0,88.8,2.3,0.3,1.3,0.0,23.3,37802.0,23337.0,1454.0
Putnam,WV,17455.0,5784.0,24443.0,28501.0,20034.0,7878.0,981.0,13.0,56644.0,27904.0,28740.0,1.1,95.5,1.2,0.1,0.6,0.0,9.3,59113.0,30690.0,1195.0
Quay,NM,2208.0,1016.0,3567.0,3873.0,2634.0,1170.0,112.0,2.0,8447.0,4057.0,4390.0,44.7,50.4,1.6,1.0,0.7,0.2,21.6,26663.0,18220.0,1475.0
Queen Anne's,MD,16211.0,7316.0,24633.0,28990.0,18179.0,10209.0,804.0,26.0,49071.0,24230.0,24841.0,3.7,86.6,7.0,0.0,0.5,0.0,6.4,89241.0,40553.0,1527.0
Queens,NY,138550.0,473389.0,627021.0,597928.0,181225.0,412393.0,77649.0,7297.0,2339280.0,1134031.0,1205249.0,28.0,25.4,17.2,0.2,25.1,0.0,13.7,62008.0,28814.0,216.0
Quitman,GA,575.0,461.0,1044.0,1106.0,604.0,497.0,41.0,1.0,2140.0,1024.0,1116.0,0.6,41.9,50.7,0.0,5.0,0.2,22.8,26750.0,18921.0,2673.0
Quitman,MS,998.0,2303.0,3353.0,3211.0,1020.0,2138.0,425.0,6.0,7537.0,3618.0,3919.0,1.3,27.2,71.0,0.0,0.1,0.0,37.5,25671.0,15189.0,1255.0
Rabun,GA,6287.0,1443.0,7949.0,9568.0,7474.0,1984.0,437.0,11.0,16354.0,8126.0,8228.0,8.1,87.1,1.9,0.5,0.8,0.0,20.3,39297.0,26942.0,3177.0
Racine,WI,46620.0,42506.0,93678.0,106451.0,54479.0,50159.0,8178.0,114.0,195101.0,96480.0,98621.0,12.7,72.7,10.7,0.3,1.2,0.0,11.9,58334.0,29582.0,535.0
Rains,TX,3919.0,619.0,4630.0,6044.0,5147.0,841.0,97.0,5.0,11246.0,5722.0,5524.0,8.7,85.8,1.5,1.0,0.1,0.0,13.1,48308.0,23976.0,1572.0
Raleigh,WV,21835.0,6362.0,29311.0,32640.0,24297.0,7841.0,866.0,10.0,77097.0,38718.0,38379.0,1.6,87.0,7.8,0.4,1.0,0.1,17.6,42386.0,23435.0,947.0
Ralls,MO,3969.0,1138.0,5266.0,5662.0,4396.0,1205.0,221.0,0.0,10208.0,5170.0,5038.0,1.2,95.8,1.3,0.5,0.5,0.0,13.3,50161.0,24687.0,1308.0
Ramsey,MN,70778.0,176929.0,269161.0,294513.0,77324.0,211362.0,15318.0,383.0,537893.0,261783.0,276110.0,7.4,63.1,11.2,0.5,14.0,0.0,15.0,60301.0,32544.0,384.0
Ramsey,ND,3216.0,1505.0,5218.0,5372.0,3577.0,1639.0,601.0,4.0,11574.0,5897.0,5677.0,2.5,84.6,0.0,9.3,0.6,0.0,12.1,55927.0,33884.0,3595.0
Randall,TX,43379.0,8340.0,53813.0,64412.0,50597.0,12750.0,5483.0,59.0,130552.0,64149.0,66403.0,20.2,73.4,2.8,0.4,1.5,0.1,9.6,65564.0,32922.0,753.0
Randolph,AL,7697.0,2290.0,10130.0,10824.0,8548.0,2203.0,865.0,16.0,22530.0,10998.0,11532.0,3.0,75.3,19.4,0.2,0.2,0.2,18.7,39485.0,20983.0,1532.0
Randolph,AR,4508.0,1425.0,6378.0,6769.0,5327.0,1203.0,693.0,26.0,17514.0,8664.0,8850.0,1.9,95.1,0.9,0.6,0.0,0.0,20.9,35930.0,20932.0,1569.0
Randolph,GA,1270.0,1597.0,2895.0,3074.0,1391.0,1671.0,340.0,30.0,7206.0,3574.0,3632.0,1.7,36.2,59.7,0.0,1.4,0.0,35.1,30640.0,19781.0,6047.0
Randolph,IL,9992.0,3421.0,14032.0,14896.0,11065.0,3590.0,1403.0,15.0,32829.0,18235.0,14594.0,3.1,85.0,10.6,0.1,0.4,0.0,12.3,49717.0,24716.0,1280.0
Randolph,IN,7515.0,2446.0,10456.0,11078.0,8312.0,2512.0,510.0,11.0,25203.0,12278.0,12925.0,3.3,93.9,0.7,0.0,0.2,0.0,17.0,44985.0,23427.0,1443.0
Randolph,MO,7529.0,2283.0,10309.0,10742.0,8018.0,2485.0,680.0,3.0,24987.0,13075.0,11912.0,2.0,89.0,5.7,0.5,0.6,0.1,16.5,44754.0,19984.0,1038.0
Randolph,NC,49156.0,13074.0,63615.0,72788.0,56589.0,15506.0,3950.0,64.0,142827.0,70344.0,72483.0,11.1,79.7,5.9,0.3,1.1,0.0,16.7,43598.0,22349.0,514.0
Randolph,WV,7583.0,2724.0,10816.0,12200.0,8673.0,3362.0,429.0,1.0,29152.0,14921.0,14231.0,0.9,96.1,1.9,0.3,0.5,0.0,18.3,40094.0,23642.0,2232.0
Rankin,MS,46168.0,13741.0,61356.0,53400.0,39025.0,13496.0,4187.0,86.0,149645.0,72198.0,77447.0,2.6,74.9,20.0,0.1,1.2,0.0,8.5,61605.0,29055.0,776.0
Ransom,ND,1209.0,836.0,2317.0,2454.0,1418.0,945.0,225.0,3.0,5411.0,2772.0,2639.0,1.6,95.0,0.7,0.2,0.6,0.0,6.6,62524.0,33574.0,2711.0
Rapides,LA,36814.0,18318.0,56838.0,58865.0,38347.0,19475.0,4800.0,161.0,132080.0,63888.0,68192.0,3.0,61.4,31.9,0.6,1.6,0.0,19.5,42655.0,23486.0,825.0
Rappahannock,VA,2532.0,1741.0,4444.0,4964.0,2812.0,2096.0,70.0,2.0,7359.0,3646.0,3713.0,3.5,89.2,3.8,0.2,1.2,0.0,8.9,62541.0,38185.0,3377.0
Ravalli,MT,14673.0,6166.0,22122.0,28490.0,19103.0,8757.0,535.0,4.0,41387.0,20574.0,20813.0,3.3,93.2,0.1,0.6,0.6,0.0,16.0,44733.0,25151.0,1228.0
Rawlins,KS,1209.0,160.0,1448.0,1496.0,1253.0,214.0,96.0,0.0,2520.0,1300.0,1220.0,6.0,91.7,0.4,0.4,0.3,0.0,8.7,50893.0,27615.0,1961.0
Ray,MO,7103.0,3088.0,10835.0,11654.0,8328.0,3107.0,315.0,2.0,22859.0,11351.0,11508.0,2.3,94.0,1.5,0.5,0.2,0.0,15.6,57270.0,26781.0,1103.0
Reagan,TX,709.0,167.0,900.0,1124.0,942.0,172.0,97.0,6.0,3735.0,1986.0,1749.0,70.1,28.9,0.7,0.0,0.0,0.0,18.0,59760.0,25273.0,2662.0
Real,TX,1382.0,262.0,1678.0,1982.0,1643.0,320.0,126.0,8.0,3358.0,1553.0,1805.0,19.8,80.0,0.2,0.0,0.0,0.0,20.2,36493.0,20873.0,2757.0
Red Lake,MN,1141.0,540.0,1871.0,2190.0,1450.0,689.0,90.0,2.0,4017.0,2033.0,1984.0,3.5,92.6,0.3,1.4,0.3,0.0,9.4,52500.0,26988.0,1812.0
Red River,TX,3924.0,1148.0,5147.0,5800.0,4513.0,1244.0,202.0,17.0,12353.0,5803.0,6550.0,7.3,73.1,17.6,0.2,0.0,0.0,16.5,35356.0,21177.0,1417.0
Red River,LA,2391.0,1938.0,4422.0,4132.0,2413.0,1644.0,455.0,24.0,8723.0,4192.0,4531.0,1.9,57.0,37.5,0.4,0.0,0.0,20.4,41510.0,25154.0,3881.0
Red Willow,NE,4212.0,638.0,5061.0,5452.0,4525.0,811.0,284.0,0.0,10870.0,5552.0,5318.0,4.9,92.2,1.1,0.0,0.3,0.0,11.7,42882.0,25006.0,1821.0
Redwood,MN,5137.0,1887.0,7566.0,8290.0,5775.0,2358.0,317.0,12.0,15430.0,7819.0,7611.0,3.1,87.6,0.8,4.5,3.0,0.0,11.8,51871.0,27543.0,931.0
Reeves,TX,1417.0,1659.0,3184.0,3683.0,2249.0,1394.0,289.0,7.0,14791.0,8938.0,5853.0,75.0,18.2,4.5,0.4,1.1,0.0,13.2,49390.0,18992.0,1651.0
Refugio,TX,1830.0,1034.0,2945.0,3366.0,2210.0,1108.0,314.0,16.0,7293.0,3617.0,3676.0,49.7,42.3,5.0,0.1,0.1,0.0,16.6,50338.0,23959.0,1587.0
Reno,KS,15100.0,6670.0,23448.0,27245.0,17948.0,8602.0,2308.0,18.0,63360.0,31944.0,31416.0,9.1,84.7,2.7,0.5,0.5,0.0,14.0,47897.0,25267.0,843.0
Rensselaer,NY,31933.0,30039.0,65991.0,65285.0,33371.0,30450.0,1124.0,42.0,159800.0,78800.0,81000.0,4.6,83.9,5.9,0.0,2.5,0.0,12.6,63166.0,33067.0,710.0
Renville,MN,4890.0,2117.0,7563.0,8115.0,5465.0,2497.0,304.0,13.0,14798.0,7535.0,7263.0,8.0,88.8,0.5,1.2,0.5,0.0,11.0,56721.0,31215.0,1291.0
Renville,ND,978.0,200.0,1255.0,1319.0,1065.0,220.0,119.0,2.0,2543.0,1241.0,1302.0,5.4,92.1,0.5,0.5,0.5,0.0,4.8,66023.0,30888.0,2184.0
Republic,KS,1993.0,370.0,2484.0,2643.0,2172.0,420.0,86.0,1.0,4705.0,2290.0,2415.0,1.6,96.2,0.2,0.3,0.7,0.0,11.7,43489.0,27121.0,1643.0
Reynolds,MO,2402.0,540.0,3032.0,3298.0,2733.0,529.0,96.0,1.0,6361.0,3245.0,3116.0,1.4,94.4,1.8,0.7,0.1,0.2,17.3,40265.0,21593.0,1720.0
Rhea,TN,8650.0,1942.0,10946.0,13608.0,11031.0,2363.0,1168.0,21.0,32478.0,16027.0,16451.0,4.6,91.0,2.2,0.1,0.4,0.0,21.9,39368.0,22031.0,1244.0
Rice,KS,2652.0,668.0,3567.0,4230.0,3187.0,953.0,156.0,1.0,9868.0,4983.0,4885.0,11.2,84.0,1.7,0.3,0.6,0.2,16.4,48333.0,23355.0,1145.0
Rice,MN,15429.0,14437.0,32217.0,35608.0,17463.0,17402.0,1783.0,12.0,65251.0,33283.0,31968.0,7.9,83.6,4.7,0.4,2.2,0.0,11.5,63311.0,28603.0,748.0
Rich,UT,786.0,104.0,1096.0,1320.0,1118.0,178.0,0.0,0.0,2307.0,1114.0,1193.0,8.9,88.9,0.1,0.0,0.0,0.0,18.0,52917.0,19512.0,2746.0
Richardson,NE,2684.0,798.0,3666.0,4018.0,2981.0,981.0,135.0,2.0,8045.0,4036.0,4009.0,1.9,92.5,0.2,1.8,0.2,0.0,16.3,46839.0,28109.0,1757.0
Richland,IL,5736.0,1579.0,7630.0,9343.0,7988.0,1355.0,355.0,18.0,15953.0,7919.0,8034.0,1.7,95.6,0.4,0.3,0.7,0.0,15.0,46454.0,25262.0,1307.0
Richland,MT,3885.0,669.0,4818.0,5789.0,4792.0,874.0,359.0,5.0,11405.0,5795.0,5610.0,5.2,89.4,0.0,3.6,0.5,0.0,5.9,66572.0,33709.0,2928.0
Richland,ND,4759.0,2064.0,7460.0,7812.0,5072.0,2510.0,552.0,4.0,16333.0,8434.0,7899.0,2.7,91.9,0.5,2.6,0.4,0.0,9.7,60551.0,29818.0,1157.0
Richland,OH,35805.0,15629.0,53739.0,58601.0,40534.0,17231.0,1646.0,26.0,121533.0,61682.0,59851.0,1.8,85.8,7.7,0.1,0.8,0.0,15.6,44138.0,23439.0,586.0
Richland,SC,52753.0,108401.0,169400.0,193822.0,58313.0,132570.0,17654.0,274.0,404869.0,196424.0,208445.0,5.0,43.3,46.2,0.1,2.7,0.1,16.7,52082.0,28018.0,426.0
Richland,WI,4021.0,3577.0,7962.0,9014.0,4871.0,3995.0,500.0,9.0,17626.0,8897.0,8729.0,2.2,95.2,0.7,0.3,0.5,0.0,13.6,48234.0,24941.0,793.0
Richland,LA,6286.0,3157.0,9596.0,9940.0,6607.0,3225.0,911.0,18.0,20619.0,10028.0,10591.0,2.1,60.5,35.8,0.0,0.5,0.0,28.2,34745.0,19975.0,1127.0
Richmond,GA,24441.0,48707.0,74952.0,87016.0,26781.0,59124.0,8160.0,185.0,201568.0,97435.0,104133.0,4.8,35.5,55.2,0.2,1.8,0.2,24.2,39430.0,21464.0,673.0
Richmond,NC,10199.0,8290.0,18813.0,20683.0,11808.0,8718.0,1463.0,30.0,45447.0,22193.0,23254.0,6.2,57.6,31.1,1.9,1.0,0.0,26.1,33607.0,19966.0,1341.0
Richmond,NY,95612.0,67561.0,167209.0,178751.0,110094.0,67223.0,17644.0,1095.0,475948.0,230325.0,245623.0,18.2,62.1,9.4,0.1,8.4,0.0,12.9,76244.0,33922.0,471.0
Richmond,VA,2213.0,1347.0,3651.0,4091.0,2547.0,1513.0,371.0,4.0,8873.0,4978.0,3895.0,6.6,60.9,25.7,0.3,2.0,0.0,17.4,47341.0,19728.0,1886.0
Riley,KS,9817.0,8892.0,20475.0,23855.0,11174.0,11940.0,2226.0,11.0,75696.0,40410.0,35286.0,8.1,76.9,6.3,0.4,4.9,0.2,22.0,48428.0,26619.0,1222.0
Ringgold,IA,1820.0,753.0,2684.0,2709.0,1964.0,708.0,105.0,2.0,4986.0,2421.0,2565.0,2.2,96.0,0.1,0.3,0.9,0.0,10.9,50642.0,27621.0,2504.0
Rio Arriba,NM,3583.0,9534.0,14795.0,16511.0,5390.0,10896.0,543.0,15.0,39455.0,19338.0,20117.0,71.4,12.9,0.4,14.0,0.4,0.0,26.4,33422.0,19602.0,963.0
Rio Blanco,CO,2782.0,433.0,3436.0,3672.0,3047.0,557.0,31.0,0.0,6557.0,3325.0,3232.0,9.9,88.3,0.3,0.1,0.1,0.1,11.8,57991.0,28185.0,2236.0
Rio Grande,CO,3060.0,1985.0,5488.0,6280.0,3645.0,2488.0,132.0,3.0,11430.0,5729.0,5701.0,44.6,52.2,0.3,1.7,0.2,0.2,18.1,38534.0,22412.0,1578.0
Ripley,IN,9806.0,2471.0,12790.0,14264.0,11261.0,2774.0,565.0,8.0,28372.0,14065.0,14307.0,1.8,95.6,0.5,0.5,1.0,0.0,10.5,53698.0,25385.0,1150.0
Ripley,MO,4520.0,830.0,5518.0,5743.0,4838.0,833.0,290.0,4.0,13807.0,6906.0,6901.0,1.3,95.3,0.2,0.4,0.0,0.4,23.4,33849.0,18434.0,1411.0
Ritchie,WV,3376.0,490.0,4040.0,4283.0,3649.0,586.0,53.0,0.0,10005.0,5005.0,5000.0,0.3,98.6,0.0,0.0,0.0,0.0,18.5,41497.0,21533.0,1403.0
Riverside,CA,240013.0,253215.0,517200.0,722913.0,323026.0,387200.0,68178.0,1319.0,2355002.0,1171711.0,1183291.0,48.0,36.6,6.0,0.4,6.1,0.3,15.6,60807.0,25700.0,191.0
Roane,TN,15863.0,4833.0,21580.0,25914.0,19195.0,6034.0,1461.0,8.0,52926.0,25970.0,26956.0,1.7,93.1,2.4,0.3,0.7,0.0,15.4,45407.0,25555.0,1048.0
Roane,WV,3772.0,1220.0,5234.0,5763.0,4213.0,1455.0,116.0,2.0,14348.0,7100.0,7248.0,1.0,97.0,0.0,0.2,0.1,0.0,19.3,37931.0,20723.0,1445.0
Roanoke,VA,30857.0,16787.0,50149.0,57439.0,34268.0,22261.0,1651.0,15.0,93419.0,44811.0,48608.0,2.8,86.5,5.8,0.1,2.9,0.0,8.0,62134.0,33717.0,1074.0
Roberts,SD,2142.0,1539.0,3886.0,4307.0,2404.0,1828.0,388.0,6.0,10250.0,5192.0,5058.0,2.8,57.7,0.5,36.0,0.1,0.0,18.8,51228.0,25767.0,1674.0
Roberts,TX,524.0,20.0,550.0,550.0,529.0,17.0,15.0,0.0,889.0,404.0,485.0,7.4,90.6,0.0,0.0,0.4,0.0,3.3,79167.0,34555.0,5327.0
Robertson,KY,759.0,222.0,1013.0,1146.0,884.0,253.0,39.0,1.0,2161.0,1098.0,1063.0,2.2,94.6,1.9,0.0,0.0,0.0,30.4,30694.0,21764.0,3572.0
Robertson,TN,19393.0,6634.0,27042.0,33712.0,24535.0,8690.0,2712.0,43.0,68575.0,33839.0,34736.0,6.4,84.0,7.1,0.4,0.5,0.1,11.3,57424.0,26441.0,978.0
Robertson,TX,4665.0,2203.0,7010.0,8080.0,5631.0,2359.0,435.0,4.0,16727.0,8291.0,8436.0,20.2,57.9,19.7,0.2,0.3,0.1,15.2,52189.0,23337.0,1593.0
Robeson,NC,20294.0,18377.0,39454.0,44384.0,26012.0,18094.0,6185.0,97.0,134187.0,64702.0,69485.0,8.5,25.7,24.0,38.6,0.7,0.0,29.2,32407.0,17161.0,621.0
Rock,MN,3091.0,1373.0,4807.0,5235.0,3580.0,1554.0,397.0,6.0,9433.0,4641.0,4792.0,2.8,94.1,1.0,0.7,1.0,0.0,11.0,56753.0,29000.0,1574.0
Rock,NE,687.0,70.0,793.0,841.0,744.0,84.0,59.0,1.0,1381.0,690.0,691.0,0.9,97.6,0.3,0.0,0.0,0.0,9.7,52361.0,33867.0,3876.0
Rock,WI,31483.0,39336.0,75043.0,85348.0,37133.0,46649.0,5702.0,46.0,161226.0,79293.0,81933.0,8.4,83.3,4.4,0.1,1.2,0.0,14.3,53410.0,26954.0,544.0
Rock Island,IL,26969.0,32258.0,62971.0,66750.0,28585.0,36647.0,4522.0,95.0,146205.0,72053.0,74152.0,12.6,72.6,9.6,0.2,2.4,0.0,14.6,51426.0,27822.0,641.0
Rockbridge,VA,6671.0,3506.0,10685.0,12368.0,8047.0,4022.0,155.0,3.0,22440.0,11143.0,11297.0,1.6,92.9,3.0,0.3,0.6,0.1,15.6,53918.0,31534.0,2729.0
Rockcastle,KY,5609.0,915.0,6688.0,7783.0,6577.0,1134.0,377.0,2.0,16815.0,8168.0,8647.0,0.8,97.5,0.2,1.0,0.1,0.0,21.0,35888.0,19750.0,1237.0
Rockdale,GA,13463.0,23206.0,37589.0,44686.0,13012.0,31244.0,2175.0,41.0,88482.0,41755.0,46727.0,10.2,34.6,51.0,0.1,2.0,0.2,16.3,54175.0,24254.0,770.0
Rockingham,NC,26463.0,14057.0,41374.0,47241.0,30997.0,15811.0,2155.0,19.0,91566.0,44133.0,47433.0,6.0,72.6,18.5,0.5,0.5,0.1,18.5,41700.0,22521.0,701.0
Rockingham,VA,25269.0,9361.0,36536.0,43646.0,30349.0,12644.0,1820.0,27.0,78653.0,38485.0,40168.0,6.5,89.5,2.0,0.2,0.7,0.1,10.2,57651.0,28884.0,969.0
Rockland,NY,57148.0,63454.0,123943.0,116024.0,63830.0,50926.0,18265.0,684.0,325027.0,159227.0,165800.0,17.3,63.2,11.5,0.1,6.0,0.0,14.2,88571.0,36898.0,658.0
