cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Unemployment
2308.0,18.0,63360.0,31944.0,31416.0,9.1,84.7,2.7,0.5,0.5,0.0,5.0
1124.0,42.0,159800.0,78800.0,81000.0,4.6,83.9,5.9,0.0,2.5,0.0,5.8
304.0,13.0,14798.0,7535.0,7263.0,8.0,88.8,0.5,1.2,0.5,0.0,2.7
119.0,2.0,2543.0,1241.0,1302.0,5.4,92.1,0.5,0.5,0.5,0.0,0.9
86.0,1.0,4705.0,2290.0,2415.0,1.6,96.2,0.2,0.3,0.7,0.0,2.6
96.0,1.0,6361.0,3245.0,3116.0,1.4,94.4,1.8,0.7,0.1,0.2,7.6
1168.0,21.0,32478.0,16027.0,16451.0,4.6,91.0,2.2,0.1,0.4,0.0,7.9
156.0,1.0,9868.0,4983.0,4885.0,11.2,84.0,1.7,0.3,0.6,0.2,6.5
1783.0,12.0,65251.0,33283.0,31968.0,7.9,83.6,4.7,0.4,2.2,0.0,3.6
0.0,0.0,2307.0,1114.0,1193.0,8.9,88.9,0.1,0.0,0.0,0.0,1.8
135.0,2.0,8045.0,4036.0,4009.0,1.9,92.5,0.2,1.8,0.2,0.0,4.0
355.0,18.0,15953.0,7919.0,8034.0,1.7,95.6,0.4,0.3,0.7,0.0,6.3
359.0,5.0,11405.0,5795.0,5610.0,5.2,89.4,0.0,3.6,0.5,0.0,2.6
552.0,4.0,16333.0,8434.0,7899.0,2.7,91.9,0.5,2.6,0.4,0.0,2.4
1646.0,26.0,121533.0,61682.0,59851.0,1.8,85.8,7.7,0.1,0.8,0.0,7.5
17654.0,274.0,404869.0,196424.0,208445.0,5.0,43.3,46.2,0.1,2.7,0.1,7.7
500.0,9.0,17626.0,8897.0,8729.0,2.2,95.2,0.7,0.3,0.5,0.0,3.5
911.0,18.0,20619.0,10028.0,10591.0,2.1,60.5,35.8,0.0,0.5,0.0,7.0
8160.0,185.0,201568.0,97435.0,104133.0,4.8,35.5,55.2,0.2,1.8,0.2,11.6
1463.0,30.0,45447.0,22193.0,23254.0,6.2,57.6,31.1,1.9,1.0,0.0,10.0
17644.0,1095.0,475948.0,230325.0,245623.0,18.2,62.1,9.4,0.1,8.4,0.0,5.5
371.0,4.0,8873.0,4978.0,3895.0,6.6,60.9,25.7,0.3,2.0,0.0,6.4
2226.0,11.0,75696.0,40410.0,35286.0,8.1,76.9,6.3,0.4,4.9,0.2,5.6
105.0,2.0,4986.0,2421.0,2565.0,2.2,96.0,0.1,0.3,0.9,0.0,5.0
543.0,15.0,39455.0,19338.0,20117.0,71.4,12.9,0.4,14.0,0.4,0.0,8.9
31.0,0.0,6557.0,3325.0,3232.0,9.9,88.3,0.3,0.1,0.1,0.1,6.3
132.0,3.0,11430.0,5729.0,5701.0,44.6,52.2,0.3,1.7,0.2,0.2,8.8
565.0,8.0,28372.0,14065.0,14307.0,1.8,95.6,0.5,0.5,1.0,0.0,5.7
290.0,4.0,13807.0,6906.0,6901.0,1.3,95.3,0.2,0.4,0.0,0.4,7.2
53.0,0.0,10005.0,5005.0,5000.0,0.3,98.6,0.0,0.0,0.0,0.0,8.5
68178.0,1319.0,2355002.0,1171711.0,1183291.0,48.0,36.6,6.0,0.4,6.1,0.3,9.9
1461.0,8.0,52926.0,25970.0,26956.0,1.7,93.1,2.4,0.3,0.7,0.0,8.2
116.0,2.0,14348.0,7100.0,7248.0,1.0,97.0,0.0,0.2,0.1,0.0,9.2
1651.0,15.0,93419.0,44811.0,48608.0,2.8,86.5,5.8,0.1,2.9,0.0,4.8
388.0,6.0,10250.0,5192.0,5058.0,2.8,57.7,0.5,36.0,0.1,0.0,7.0
15.0,0.0,889.0,404.0,485.0,7.4,90.6,0.0,0.0,0.4,0.0,2.4
39.0,1.0,2161.0,1098.0,1063.0,2.2,94.6,1.9,0.0,0.0,0.0,5.9
2712.0,43.0,68575.0,33839.0,34736.0,6.4,84.0,7.1,0.4,0.5,0.1,6.9
435.0,4.0,16727.0,8291.0,8436.0,20.2,57.9,19.7,0.2,0.3,0.1,7.7
6185.0,97.0,134187.0,64702.0,69485.0,8.5,25.7,24.0,38.6,0.7,0.0,9.6
397.0,6.0,9433.0,4641.0,4792.0,2.8,94.1,1.0,0.7,1.0,0.0,1.9
59.0,1.0,1381.0,690.0,691.0,0.9,97.6,0.3,0.0,0.0,0.0,1.4
5702.0,46.0,161226.0,79293.0,81933.0,8.4,83.3,4.4,0.1,1.2,0.0,6.4
4522.0,95.0,146205.0,72053.0,74152.0,12.6,72.6,9.6,0.2,2.4,0.0,7.1
155.0,3.0,22440.0,11143.0,11297.0,1.6,92.9,3.0,0.3,0.6,0.1,5.0
377.0,2.0,16815.0,8168.0,8647.0,0.8,97.5,0.2,1.0,0.1,0.0,9.7
2175.0,41.0,88482.0,41755.0,46727.0,10.2,34.6,51.0,0.1,2.0,0.2,8.7
2155.0,19.0,91566.0,44133.0,47433.0,6.0,72.6,18.5,0.5,0.5,0.1,7.2
1820.0,27.0,78653.0,38485.0,40168.0,6.5,89.5,2.0,0.2,0.7,0.1,4.6
18265.0,684.0,325027.0,159227.0,165800.0,17.3,63.2,11.5,0.1,6.0,0.0,6.3
1988.0,33.0,90414.0,44463.0,45951.0,17.1,72.3,6.0,0.2,2.4,0.0,4.9
92.0,4.0,3734.0,1816.0,1918.0,6.8,84.2,0.1,1.8,0.0,0.0,3.4
2608.0,55.0,90098.0,44923.0,45175.0,4.4,72.4,1.0,11.5,1.1,0.1,5.0
488.0,9.0,14657.0,7250.0,7407.0,0.5,18.8,0.5,78.1,0.3,0.0,7.4
163.0,7.0,5148.0,2495.0,2653.0,2.5,94.5,0.7,0.2,0.4,0.0,3.4
1022.0,30.0,11218.0,5543.0,5675.0,3.3,35.7,0.2,54.7,0.4,0.0,10.2
493.0,9.0,19313.0,9665.0,9648.0,41.0,53.1,2.8,0.5,0.5,0.0,10.7
217.0,6.0,23934.0,11867.0,12067.0,1.6,95.3,0.3,0.9,0.2,0.0,13.0
393.0,0.0,15537.0,8004.0,7533.0,1.2,92.4,0.9,1.2,2.6,0.0,2.6
858.0,21.0,9292.0,4654.0,4638.0,4.8,56.2,0.1,36.4,0.9,0.0,8.6
1648.0,44.0,77125.0,40622.0,36503.0,1.2,89.6,5.1,0.0,0.6,0.0,7.6
230.0,9.0,24359.0,12675.0,11684.0,6.9,89.8,0.8,0.5,1.1,0.0,3.1
386.0,2.0,24392.0,11727.0,12665.0,2.0,94.5,1.4,0.1,0.7,0.0,4.5
4274.0,119.0,138940.0,68811.0,70129.0,8.3,72.7,16.1,0.2,0.9,0.0,9.2
303.0,9.0,10266.0,5050.0,5216.0,33.8,62.3,1.3,0.4,1.1,0.0,3.2
298.0,4.0,16765.0,8223.0,8542.0,1.5,96.1,1.4,0.0,0.1,0.0,4.7
98.0,0.0,3119.0,1540.0,1579.0,3.1,94.3,0.0,0.2,0.6,0.0,4.9
1044.0,27.0,53026.0,27810.0,25216.0,16.1,64.7,17.0,0.2,0.5,0.0,5.7
251.0,1.0,14211.0,7160.0,7051.0,1.8,95.2,1.0,0.3,0.1,0.0,4.1
2007.0,3.0,58480.0,28424.0,30056.0,5.2,47.8,42.4,0.4,0.7,0.2,9.7
210.0,4.0,6987.0,3558.0,3429.0,2.8,93.2,1.2,0.2,0.0,1.0,4.8
406.0,7.0,17731.0,8630.0,9101.0,3.6,94.0,0.5,0.2,0.5,0.6,9.4
527.0,8.0,27725.0,13563.0,14162.0,1.3,96.8,0.9,0.0,0.1,0.0,6.8
1811.0,61.0,66523.0,32275.0,34248.0,4.1,83.6,10.0,0.5,0.5,0.0,8.7
12607.0,116.0,298456.0,147195.0,151261.0,7.4,72.5,13.9,0.2,3.1,0.0,5.1
137.0,1.0,59676.0,29275.0,30401.0,1.4,95.5,0.7,0.3,1.1,0.0,4.7
102.0,9.0,10429.0,5232.0,5197.0,4.0,86.1,7.6,0.0,0.1,0.0,7.1
1015.0,15.0,24145.0,11997.0,12148.0,3.8,68.1,16.5,7.5,0.4,0.0,9.5
432.0,4.0,9936.0,4848.0,5088.0,2.7,95.5,0.8,0.0,0.0,0.0,4.0
26316.0,500.0,1495400.0,730680.0,764720.0,22.8,45.7,9.5,0.4,15.1,1.1,8.8
4230.0,157.0,193803.0,94017.0,99786.0,8.3,69.7,18.1,0.2,1.2,0.0,8.2
147.0,2.0,6338.0,3141.0,3197.0,37.0,58.3,0.0,1.0,1.1,0.0,7.7
1193.0,89.0,63776.0,31105.0,32671.0,8.3,75.1,13.1,0.2,0.9,0.0,8.0
3056.0,34.0,116252.0,57280.0,58972.0,4.5,85.9,6.4,0.3,1.1,0.1,4.3
653.0,11.0,24430.0,12028.0,12402.0,1.7,91.6,3.4,0.1,0.7,0.0,11.3
1171.0,13.0,55334.0,27331.0,28003.0,10.9,80.5,3.1,0.3,2.4,0.0,4.2
1011.0,11.0,23010.0,11372.0,11638.0,9.7,81.1,4.7,0.3,0.8,0.9,4.6
993.0,2.0,14325.0,7320.0,7005.0,24.3,70.7,0.7,0.4,2.9,0.0,2.8
49887.0,313.0,1106700.0,555589.0,551111.0,17.9,72.1,1.7,0.6,3.9,1.5,4.3
735.0,24.0,20228.0,10050.0,10178.0,15.4,57.9,25.5,0.1,0.0,0.0,6.7
2867.0,31.0,63664.0,31251.0,32413.0,18.9,51.6,25.0,1.6,0.5,0.0,9.5
221.0,15.0,8403.0,4154.0,4249.0,6.9,68.8,20.8,1.5,0.0,0.0,13.4
1473.0,15.0,58671.0,29208.0,29463.0,58.9,35.6,0.7,0.3,2.7,0.2,8.8
65207.0,1078.0,2121220.0,1055170.0,1066050.0,52.3,29.8,8.0,0.3,6.7,0.3,9.9
57102.0,891.0,3283665.0,1651147.0,1632518.0,33.4,46.2,4.7,0.4,11.5,0.4,7.1
12454.0,148.0,864263.0,440633.0,423630.0,15.3,40.8,5.1,0.2,33.9,0.3,5.4
242.0,13.0,27436.0,13563.0,13873.0,12.5,74.9,10.7,0.5,0.0,0.0,6.5
22106.0,494.0,724153.0,360247.0,363906.0,40.8,33.2,6.7,0.2,14.8,0.5,10.1
10.0,0.0,569.0,301.0,268.0,13.4,86.1,0.0,0.5,0.0,0.0,9.8
3861.0,205.0,128221.0,63529.0,64692.0,19.9,39.2,0.5,37.7,0.6,0.1,9.6
848.0,30.0,15193.0,7654.0,7539.0,5.3,44.0,0.2,47.8,0.5,0.5,8.4
34.0,0.0,16221.0,7817.0,8404.0,6.0,89.0,0.6,0.8,1.3,0.2,4.0
4298.0,32.0,280119.0,142182.0,137937.0,22.2,69.4,1.8,0.4,3.6,0.1,4.8
11371.0,161.0,763450.0,376145.0,387305.0,24.9,39.9,2.3,0.1,27.2,1.4,4.7
110.0,0.0,7804.0,4150.0,3654.0,9.9,86.9,0.2,0.4,1.0,0.0,3.8
196.0,0.0,28203.0,14114.0,14089.0,77.6,18.1,1.0,1.1,0.7,0.0,5.3
1592.0,81.0,66867.0,33592.0,33275.0,56.8,39.4,1.5,0.2,1.0,0.0,4.9
242.0,3.0,5851.0,2949.0,2902.0,29.7,65.3,2.8,0.0,0.0,0.0,3.2
115.0,1.0,2366.0,1212.0,1154.0,3.0,95.2,0.0,0.7,0.6,0.0,3.0
108.0,2.0,11414.0,5843.0,5571.0,2.7,90.3,0.1,3.6,0.5,0.0,7.6
2131.0,49.0,138815.0,67939.0,70876.0,37.9,44.6,1.8,12.0,1.3,0.1,8.0
828.0,22.0,59559.0,29478.0,30081.0,9.7,84.9,2.7,0.2,0.3,0.0,5.4
4638.0,66.0,198134.0,95103.0,103031.0,2.2,80.8,12.6,0.1,1.9,0.0,6.9
232.0,7.0,41535.0,20592.0,20943.0,3.7,94.1,0.6,0.3,0.4,0.0,7.7
0.0,0.0,28892.0,15311.0,13581.0,9.5,86.1,0.9,1.0,0.4,0.5,6.8
9957.0,128.0,442996.0,221955.0,221041.0,44.8,45.3,1.7,0.3,5.2,0.1,6.6
25139.0,406.0,1911226.0,963317.0,947909.0,26.1,32.6,2.4,0.2,34.9,0.3,5.7
3065.0,65.0,46358.0,22229.0,24129.0,83.4,15.0,0.3,0.2,0.8,0.0,8.7
2895.0,26.0,273263.0,135654.0,137609.0,33.3,57.8,0.8,0.2,4.4,0.1,6.7
1899.0,14.0,147514.0,71878.0,75636.0,51.2,42.9,0.6,2.5,1.2,0.1,5.5
6021.0,88.0,166778.0,85374.0,81404.0,5.2,82.9,5.8,0.5,1.9,0.1,6.3
9811.0,344.0,404839.0,193328.0,211511.0,8.8,83.5,4.5,0.2,1.6,0.0,5.7
1423.0,17.0,226632.0,111991.0,114641.0,3.0,90.9,1.5,0.2,2.8,0.0,4.6
142.0,2.0,3883.0,2008.0,1875.0,3.0,93.2,1.0,0.9,0.4,0.0,1.0
6275.0,39.0,175188.0,87568.0,87620.0,8.7,81.8,3.7,0.3,2.5,0.1,3.3
1967.0,8.0,63340.0,31555.0,31785.0,4.8,91.3,0.7,1.1,0.7,0.0,3.6
728.0,4.0,20953.0,10546.0,10407.0,2.1,95.6,0.3,0.2,0.3,0.0,2.2
419.0,4.0,16384.0,8315.0,8069.0,2.5,76.9,0.7,17.2,0.5,0.0,6.2
1622.0,50.0,155239.0,75537.0,79702.0,6.7,73.8,9.6,0.2,4.6,0.0,7.3
55.0,2.0,3122.0,1572.0,1550.0,51.8,47.7,0.3,0.0,0.1,0.0,6.3
109.0,2.0,5168.0,2496.0,2672.0,5.0,67.2,27.5,0.0,0.0,0.0,14.2
115.0,0.0,31611.0,15700.0,15911.0,3.0,93.5,1.5,0.2,0.8,0.0,7.5
102.0,1.0,8114.0,3977.0,4137.0,1.0,85.9,0.6,7.1,0.4,0.0,13.9
101.0,1.0,7181.0,3894.0,3287.0,0.3,93.4,5.5,0.0,0.0,0.0,6.9
47.0,0.0,4450.0,2204.0,2246.0,0.7,97.3,0.8,0.0,0.0,0.0,6.0
149.0,0.0,18112.0,9076.0,9036.0,1.8,95.3,1.0,0.1,0.5,0.0,7.2
2188.0,97.0,144287.0,73691.0,70596.0,3.8,91.7,2.6,0.1,0.5,0.0,6.9
1057.0,9.0,76871.0,37968.0,38903.0,1.3,93.5,2.8,0.4,0.4,0.0,7.9
81.0,1.0,4883.0,2382.0,2501.0,0.3,97.5,1.7,0.0,0.0,0.0,4.6
1672.0,28.0,35445.0,17546.0,17899.0,2.8,43.9,38.6,11.1,0.7,0.0,12.7
233.0,2.0,10584.0,5290.0,5294.0,7.5,84.5,0.2,1.3,3.5,0.0,10.6
5269.0,45.0,171493.0,84184.0,87309.0,6.4,80.7,7.9,0.3,2.5,0.0,4.2
116.0,0.0,5109.0,2503.0,2606.0,1.2,97.2,0.1,0.5,0.1,0.1,8.8
608.0,16.0,23722.0,11628.0,12094.0,2.1,95.8,0.3,0.2,0.4,0.0,5.6
187.0,1.0,4981.0,2403.0,2578.0,17.8,79.5,0.0,1.0,0.9,0.0,5.4
1214.0,20.0,52322.0,25858.0,26464.0,4.3,87.2,4.7,0.2,0.9,0.0,4.8
3836.0,37.0,141463.0,70509.0,70954.0,4.9,82.3,3.4,0.8,6.0,0.0,3.5
1551.0,26.0,38858.0,18844.0,20014.0,2.2,83.6,11.4,0.5,0.4,0.0,6.0
1299.0,29.0,28399.0,13781.0,14618.0,10.8,49.9,38.5,0.5,0.3,0.0,10.9
423.0,5.0,21949.0,10831.0,11118.0,0.8,97.5,0.5,0.3,0.0,0.0,9.4
461.0,6.0,22290.0,11191.0,11099.0,1.3,96.9,0.8,0.2,0.3,0.0,6.2
1042.0,9.0,36509.0,17659.0,18850.0,23.4,72.6,0.6,1.2,0.6,0.0,5.2
454.0,11.0,14037.0,6896.0,7141.0,1.8,54.5,41.7,0.3,0.5,0.0,5.5
1140.0,16.0,17346.0,9446.0,7900.0,39.7,53.6,4.5,0.1,0.2,0.0,4.6
212.0,1.0,7925.0,4030.0,3895.0,2.2,93.5,0.2,1.0,1.3,0.0,3.6
5104.0,99.0,127362.0,62180.0,65182.0,13.7,70.4,6.7,1.1,4.3,0.0,5.6
46.0,1.0,2357.0,1176.0,1181.0,11.2,82.5,1.3,0.5,1.5,0.0,6.8
12379.0,133.0,510484.0,252399.0,258085.0,14.1,68.6,8.8,0.6,4.3,0.0,5.6
10470.0,241.0,449260.0,217099.0,232161.0,20.1,62.3,10.6,0.1,4.2,0.1,6.6
396.0,11.0,8549.0,4003.0,4546.0,3.0,61.6,33.7,0.0,1.0,0.0,7.3
847.0,6.0,25246.0,12357.0,12889.0,4.8,65.1,4.8,19.6,0.2,0.0,8.0
149.0,3.0,34843.0,18308.0,16535.0,3.3,89.3,4.6,0.3,0.7,0.0,4.9
735.0,14.0,55549.0,27734.0,27815.0,4.9,90.3,2.4,0.2,0.6,0.0,5.9
370.0,2.0,14654.0,7229.0,7425.0,3.5,85.9,0.2,0.3,0.0,0.0,7.8
1302.0,14.0,41364.0,20451.0,20913.0,3.9,63.5,1.9,18.9,0.7,0.1,8.7
1409.0,16.0,17206.0,8612.0,8594.0,32.9,58.3,4.8,1.6,0.4,0.2,6.6
3548.0,23.0,95523.0,46856.0,48667.0,5.7,90.6,0.7,0.3,0.8,0.0,6.2
0.0,0.0,20961.0,10756.0,10205.0,5.0,92.1,0.4,1.5,0.2,0.2,4.8
2201.0,13.0,22948.0,11752.0,11196.0,59.6,31.6,4.5,0.6,3.0,0.0,7.3
441.0,3.0,17045.0,8582.0,8463.0,2.5,95.0,0.5,0.1,0.6,0.0,2.5
40.0,0.0,3348.0,1677.0,1671.0,11.7,85.6,0.2,0.3,0.2,0.0,7.0
270.0,5.0,8273.0,4048.0,4225.0,1.8,94.2,0.1,1.4,0.0,0.0,8.1
293.0,15.0,4631.0,2177.0,2454.0,0.6,26.9,71.9,0.1,0.4,0.0,14.9
384.0,10.0,17041.0,8336.0,8705.0,2.1,93.9,0.4,0.5,0.4,0.0,6.7
2122.0,31.0,178919.0,87753.0,91166.0,9.6,80.4,1.1,2.2,2.9,0.1,6.8
2683.0,26.0,41136.0,20632.0,20504.0,2.6,87.1,0.3,7.3,0.4,0.0,3.9
3647.0,84.0,178392.0,86487.0,91905.0,12.0,74.5,7.6,0.6,1.2,0.0,5.4
5290.0,31.0,115094.0,57875.0,57219.0,6.2,85.1,1.6,0.2,5.4,0.0,4.4
7788.0,70.0,208721.0,101420.0,107301.0,5.8,78.5,11.7,0.2,1.9,0.0,4.3
427.0,2.0,11772.0,5784.0,5988.0,2.8,95.0,0.5,0.1,0.3,0.0,3.7
770.0,12.0,21906.0,10885.0,11021.0,1.0,97.4,0.7,0.2,0.4,0.0,4.4
1019.0,41.0,44339.0,21933.0,22406.0,4.0,92.6,1.0,0.1,0.7,0.0,4.9
1559.0,25.0,45831.0,22151.0,23680.0,9.1,80.4,6.8,0.0,0.8,0.0,4.4
112.0,1.0,6084.0,3053.0,3031.0,1.7,95.9,2.0,0.0,0.1,0.0,4.8
1093.0,14.0,48902.0,24685.0,24217.0,1.5,93.2,2.8,0.3,0.9,0.0,5.3
37762.0,571.0,937847.0,446846.0,491001.0,6.1,36.5,53.2,0.1,2.5,0.0,8.6
554.0,31.0,25689.0,12740.0,12949.0,17.8,62.1,18.8,0.2,0.5,0.1,7.4
999.0,61.0,42854.0,20850.0,22004.0,6.9,88.4,1.7,0.1,0.8,0.0,5.2
1985.0,24.0,92024.0,46991.0,45033.0,2.5,91.9,2.3,0.4,1.1,0.0,3.6
185.0,0.0,2497.0,1282.0,1215.0,4.4,93.8,0.5,1.2,0.0,0.0,2.1
83.0,0.0,3568.0,1792.0,1776.0,2.6,90.9,0.1,1.4,0.9,0.0,2.7
57.0,1.0,1403.0,686.0,717.0,0.9,97.5,0.0,0.4,0.0,0.0,3.6
148.0,0.0,5241.0,2604.0,2637.0,4.7,81.9,0.5,8.7,0.4,0.0,1.5
836.0,4.0,29964.0,14816.0,15148.0,4.2,91.6,0.9,1.0,0.7,0.0,3.1
239.0,6.0,5999.0,3009.0,2990.0,12.0,84.8,0.3,0.2,1.9,0.0,4.1
67.0,3.0,3048.0,1518.0,1530.0,2.0,97.1,0.0,0.0,0.6,0.0,1.7
21.0,0.0,1635.0,864.0,771.0,4.5,91.7,0.8,0.8,0.1,0.0,4.9
78.0,1.0,3067.0,1590.0,1477.0,43.3,55.8,0.3,0.2,0.0,0.0,1.5
787.0,34.0,68617.0,33807.0,34810.0,2.9,94.3,0.4,0.2,0.5,0.0,7.1
288.0,20.0,12490.0,6245.0,6245.0,3.4,91.8,0.3,2.2,0.5,0.0,8.9
281.0,3.0,14888.0,7530.0,7358.0,8.6,89.1,0.6,0.2,0.7,0.0,4.5
6.0,0.0,2885.0,1488.0,1397.0,10.1,87.0,0.1,1.0,0.0,0.0,5.3
130.0,1.0,11254.0,5513.0,5741.0,29.9,65.7,0.6,1.1,0.5,0.0,11.4
654.0,2.0,34514.0,17354.0,17160.0,4.2,91.0,0.5,2.0,0.8,0.0,5.9
376.0,8.0,17881.0,8883.0,8998.0,2.2,85.5,9.5,1.0,0.8,0.0,5.1
1260.0,50.0,27215.0,13234.0,13981.0,0.5,61.6,36.5,0.0,0.2,0.0,9.9
2665.0,17.0,34692.0,17407.0,17285.0,10.2,87.5,0.4,0.2,0.7,0.0,2.2
276.0,5.0,4420.0,2212.0,2208.0,3.9,12.5,0.0,81.6,0.0,0.0,19.1
12.0,0.0,1256.0,647.0,609.0,3.8,90.0,0.4,0.2,0.2,0.0,0.0
241.0,0.0,43530.0,21706.0,21824.0,12.0,77.2,1.5,2.9,1.6,0.3,9.1
1287.0,24.0,121725.0,60223.0,61502.0,18.0,75.1,0.7,1.5,1.7,0.2,6.4
73.0,1.0,11498.0,5834.0,5664.0,6.0,88.2,0.9,2.4,1.1,0.0,6.2
15.0,0.0,674.0,350.0,324.0,0.6,92.4,5.9,0.0,0.0,0.0,1.3
24.0,0.0,3693.0,1814.0,1879.0,1.9,95.1,0.4,0.6,0.2,0.0,3.0
615.0,16.0,16114.0,7838.0,8276.0,1.6,74.3,23.6,0.0,0.0,0.0,4.7
1046.0,14.0,19279.0,9617.0,9662.0,2.5,93.2,2.2,0.6,0.1,0.0,3.7
4633.0,145.0,222277.0,107355.0,114922.0,19.0,60.3,17.4,0.3,1.6,0.1,6.5
655.0,27.0,31298.0,15386.0,15912.0,2.0,94.3,2.3,0.0,0.5,0.1,6.3
9024.0,233.0,771904.0,387078.0,384826.0,9.8,71.2,2.6,0.8,9.9,0.5,5.4
511.0,18.0,40570.0,20076.0,20494.0,2.2,95.2,0.8,0.1,0.7,0.0,3.6
270.0,13.0,17098.0,9066.0,8032.0,49.7,35.1,0.1,8.8,2.2,0.0,4.2
7634.0,76.0,434981.0,216074.0,218907.0,25.8,39.0,13.8,0.3,14.8,0.9,8.5
439.0,6.0,25801.0,13821.0,11980.0,3.5,51.5,41.8,0.4,1.0,0.0,10.2
6575.0,595.0,333316.0,162775.0,170541.0,14.4,57.7,9.0,0.1,17.0,0.0,4.9
474.0,3.0,75619.0,39289.0,36330.0,1.4,94.6,2.6,0.1,0.4,0.0,6.1
160.0,5.0,8650.0,4155.0,4495.0,19.1,78.7,0.6,0.3,0.0,0.6,2.8
9686.0,136.0,500943.0,245381.0,255562.0,26.4,63.8,1.4,0.5,3.9,0.3,5.9
936.0,38.0,18089.0,9414.0,8675.0,1.5,60.7,33.1,0.4,0.1,0.0,4.3
1631.0,63.0,64192.0,31075.0,33117.0,4.3,59.4,33.3,0.4,0.9,0.0,8.3
9414.0,238.0,297732.0,144327.0,153405.0,6.5,68.8,20.3,0.1,2.2,0.0,6.2
461.0,6.0,20610.0,10431.0,10179.0,2.9,95.1,0.6,0.2,0.2,0.1,5.7
339.0,1.0,18012.0,9193.0,8819.0,2.0,94.4,1.0,0.0,1.0,0.0,5.6
315.0,1.0,6478.0,3221.0,3257.0,1.9,95.0,0.1,1.9,0.0,0.2,1.9
9882.0,203.0,490764.0,243266.0,247498.0,5.4,85.3,1.6,1.2,2.2,0.5,6.3
2509.0,55.0,130159.0,63945.0,66214.0,9.0,69.5,15.4,0.3,2.6,0.1,5.5
1559.0,32.0,45067.0,22256.0,22811.0,9.9,63.5,22.0,0.3,2.3,0.0,10.7
11681.0,156.0,385115.0,189365.0,195750.0,3.2,87.7,4.2,0.1,2.3,0.0,3.6
1965.0,63.0,52728.0,25901.0,26827.0,5.8,65.5,26.4,0.3,1.1,0.0,7.3
3240.0,43.0,86937.0,43469.0,43468.0,2.3,86.2,9.3,0.2,0.8,0.0,5.8
8405.0,224.0,264433.0,127649.0,136784.0,3.9,62.1,29.7,0.2,1.4,0.0,7.8
1726.0,65.0,159761.0,79295.0,80466.0,3.2,91.3,2.0,0.1,0.7,0.0,7.6
129.0,1.0,9396.0,4744.0,4652.0,1.0,94.5,0.9,0.7,0.2,0.0,8.0
2103.0,11.0,87142.0,43468.0,43674.0,2.3,94.2,0.9,0.4,1.0,0.0,3.3
1794.0,10.0,26688.0,14664.0,12024.0,2.6,40.4,55.3,0.3,0.5,0.0,10.0
3050.0,29.0,66248.0,35790.0,30458.0,1.5,92.0,4.3,0.2,0.5,0.0,6.5
442.0,4.0,10509.0,5093.0,5416.0,0.2,44.1,54.0,0.8,0.2,0.0,15.7
846.0,40.0,21485.0,10340.0,11145.0,1.6,48.0,49.6,0.0,0.2,0.0,8.2
1663.0,107.0,43565.0,21285.0,22280.0,5.8,36.4,55.4,0.0,0.9,0.0,7.3
6639.0,85.0,226578.0,110112.0,116466.0,6.4,83.6,5.0,0.2,2.6,0.1,5.3
10656.0,180.0,268613.0,130472.0,138141.0,8.3,73.6,12.8,0.3,2.1,0.1,6.4
1371.0,24.0,60890.0,30264.0,30626.0,7.5,86.8,2.5,0.2,0.5,0.0,5.3
3702.0,136.0,83580.0,40144.0,43436.0,2.0,54.6,41.0,0.1,0.3,0.0,5.5
423.0,4.0,110817.0,56381.0,54436.0,2.3,92.1,2.2,0.7,1.1,0.1,8.8
3457.0,75.0,200294.0,100596.0,99698.0,1.6,91.4,1.6,1.8,1.1,0.0,5.1
31992.0,891.0,999539.0,474110.0,525429.0,2.8,66.9,23.7,0.2,4.0,0.0,5.9
9179.0,336.0,298763.0,146025.0,152738.0,18.1,58.6,19.2,0.2,1.9,0.1,7.6
2259.0,64.0,53609.0,26445.0,27164.0,2.8,64.4,29.3,0.4,1.0,0.0,6.4
2038.0,87.0,52578.0,26153.0,26425.0,6.8,56.1,30.9,1.1,1.4,0.0,8.5
1507.0,60.0,110979.0,55420.0,55559.0,4.8,75.1,14.2,0.2,2.8,0.0,4.2
7803.0,271.0,249201.0,121268.0,127933.0,5.4,79.1,11.6,0.5,1.5,0.0,6.4
93.0,1.0,4251.0,2142.0,2109.0,13.3,83.7,0.7,0.1,0.2,0.0,3.7
2452.0,21.0,141159.0,70984.0,70175.0,11.7,63.7,16.4,0.3,3.1,0.1,4.3
17979.0,401.0,535684.0,264824.0,270860.0,45.0,43.4,2.5,0.4,5.4,0.6,11.8
101.0,0.0,2994.0,1552.0,1442.0,1.1,87.8,0.0,8.4,0.0,0.9,1.0
2468.0,73.0,60875.0,30309.0,30566.0,4.0,81.2,11.1,0.3,1.9,0.0,8.0
52.0,2.0,2107.0,996.0,1111.0,37.4,59.2,0.4,0.3,0.0,0.0,2.1
86.0,0.0,6020.0,3013.0,3007.0,5.3,92.2,1.3,0.0,0.3,0.0,3.1
102.0,3.0,5551.0,2739.0,2812.0,1.4,96.1,0.7,0.0,0.8,0.0,4.8
2473.0,34.0,30316.0,15719.0,14597.0,5.1,88.6,1.7,1.0,1.2,0.0,3.2
4528.0,186.0,374273.0,181773.0,192500.0,1.9,86.8,7.1,0.1,0.8,0.0,6.7
530.0,10.0,22966.0,11295.0,11671.0,3.5,94.5,0.3,0.1,0.5,0.0,7.6
