county,state,percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,Unemployment
Kitsap,WA,0.392,0.517,110419.0,43265.0,57049.0,0.39,0.573,156733.0,61204.0,89812.0,1575.0,22.0,258903.0,132104.0,126799.0,7.3,77.4,2.5,0.9,4.7,0.7,68336.0,34412.0,9.9,5.7
Kittitas,WA,0.547,0.396,13766.0,7530.0,5452.0,0.539,0.43,25579.0,13778.0,11004.0,775.0,22.0,43726.0,22039.0,21687.0,8.6,84.4,1.0,0.6,1.9,0.2,53163.0,26698.0,19.6,5.3
Kittson,MN,0.5710000000000001,0.348,2363.0,1349.0,823.0,0.586,0.381,2639.0,1546.0,1006.0,66.0,0.0,4384.0,2226.0,2158.0,2.1,96.0,0.8,0.2,0.4,0.0,52304.0,30525.0,11.2,2.6
Klamath,OR,0.69,0.242,29240.0,20170.0,7080.0,0.6890000000000001,0.282,36331.0,25048.0,10260.0,437.0,3.0,66018.0,32995.0,33023.0,12.3,78.7,0.7,3.2,1.0,0.1,42531.0,23793.0,18.7,9.1
Kleberg,TX,0.46,0.49700000000000005,9483.0,4364.0,4713.0,0.503,0.485,11041.0,5557.0,5359.0,1034.0,52.0,31540.0,16290.0,15250.0,72.3,21.0,3.5,0.1,2.0,0.0,41700.0,19806.0,23.7,9.7
Klickitat,WA,0.545,0.39299999999999996,8132.0,4436.0,3196.0,0.54,0.441,12720.0,6866.0,5608.0,214.0,3.0,21172.0,10572.0,10600.0,12.1,82.2,0.3,3.2,0.6,0.0,51258.0,25069.0,14.9,5.0
Knott,KY,0.7559999999999999,0.21600000000000003,5763.0,4357.0,1245.0,0.765,0.226,6251.0,4779.0,1412.0,377.0,6.0,15690.0,7806.0,7884.0,0.9,97.2,0.4,0.0,0.1,0.1,30503.0,17670.0,32.6,13.6
Knox,IL,0.485,0.45299999999999996,21964.0,10658.0,9939.0,0.52,0.45899999999999996,22716.0,11818.0,10421.0,1467.0,21.0,51374.0,26079.0,25295.0,5.5,83.4,8.4,0.0,1.0,0.0,41972.0,23676.0,18.1,6.3
Knox,IN,0.715,0.244,15483.0,11077.0,3772.0,0.727,0.254,16027.0,11654.0,4067.0,957.0,10.0,37763.0,19265.0,18498.0,1.8,92.9,3.1,0.1,0.8,0.1,44837.0,23441.0,15.6,5.4
Knox,KY,0.823,0.147,12012.0,9885.0,1761.0,0.8290000000000001,0.159,13279.0,11010.0,2111.0,915.0,10.0,31424.0,15233.0,16191.0,1.1,96.0,1.2,0.5,0.4,0.0,26061.0,15869.0,34.7,10.7
Knox,ME,0.397,0.54,23021.0,9148.0,12440.0,0.5379999999999999,0.414,1003.0,540.0,415.0,94.0,1.0,39700.0,19601.0,20099.0,1.3,95.6,0.6,0.4,0.6,0.0,53117.0,29806.0,11.6,4.7
Knox,MO,0.757,0.203,1867.0,1413.0,379.0,0.8009999999999999,0.183,1856.0,1486.0,340.0,69.0,1.0,3976.0,2010.0,1966.0,1.0,96.5,0.4,0.0,0.1,0.4,39674.0,22171.0,20.2,5.8
Knox,NE,0.7829999999999999,0.17600000000000002,4061.0,3181.0,715.0,0.792,0.192,4693.0,3719.0,903.0,285.0,1.0,8496.0,4147.0,4349.0,2.6,86.2,0.2,9.2,0.3,0.2,48072.0,27283.0,12.3,3.1
Knox,OH,0.669,0.287,27768.0,18563.0,7959.0,0.711,0.275,30703.0,21825.0,8433.0,512.0,17.0,60945.0,29830.0,31115.0,1.4,95.5,0.9,0.1,0.4,0.0,51211.0,24523.0,13.8,5.8
Knox,TN,0.59,0.35100000000000003,179266.0,105724.0,62861.0,0.5660000000000001,0.414,219869.0,124339.0,91097.0,13469.0,96.0,452286.0,219839.0,232447.0,4.0,82.7,8.8,0.2,2.1,0.0,52458.0,30541.0,15.8,5.5
Knox,TX,0.794,0.182,1358.0,1078.0,247.0,0.81,0.182,1456.0,1180.0,265.0,114.0,9.0,3753.0,1879.0,1874.0,33.4,59.4,6.0,0.1,0.2,0.0,46319.0,21046.0,14.7,5.1
Koochiching,MN,0.565,0.365,6313.0,3569.0,2306.0,0.597,0.384,6920.0,4131.0,2657.0,185.0,5.0,12776.0,6384.0,6392.0,0.2,93.5,0.9,3.7,0.5,0.0,47131.0,26804.0,17.1,6.9
Kootenai,ID,0.6709999999999999,0.245,66286.0,44449.0,16264.0,0.6990000000000001,0.271,89878.0,62837.0,24312.0,4509.0,51.0,150128.0,74161.0,75967.0,4.4,91.0,0.4,1.3,0.7,0.1,53189.0,28275.0,12.6,6.1
Kosciusko,IN,0.7490000000000001,0.198,31907.0,23909.0,6311.0,0.7390000000000001,0.233,35846.0,26476.0,8350.0,2346.0,30.0,78720.0,39206.0,39514.0,7.9,88.6,0.7,0.2,1.0,0.0,57190.0,27884.0,11.2,4.6
Kossuth,IA,0.6629999999999999,0.297,8505.0,5637.0,2529.0,0.691,0.297,9077.0,6275.0,2696.0,519.0,0.0,15166.0,7598.0,7568.0,2.2,95.5,0.8,0.1,0.6,0.0,54868.0,29949.0,10.0,2.1
La Crosse,WI,0.42,0.516,62785.0,26384.0,32402.0,0.423,0.5579999999999999,67884.0,28684.0,37846.0,4608.0,23.0,117582.0,57373.0,60209.0,1.8,90.3,1.3,0.3,4.4,0.0,54127.0,29495.0,14.4,4.6
La Paz,AZ,0.6859999999999999,0.267,4931.0,3381.0,1318.0,0.688,0.3,7458.0,5129.0,2236.0,628.0,17.0,20477.0,10530.0,9947.0,26.3,58.7,0.8,11.1,0.8,0.2,36479.0,21707.0,19.7,9.5
La Plata,CO,0.406,0.498,30722.0,12471.0,15300.0,0.4,0.5760000000000001,35524.0,14194.0,20450.0,395.0,2.0,54469.0,27424.0,27045.0,12.6,79.0,0.5,5.2,0.6,0.0,62533.0,34501.0,9.6,4.4
La Salle,TX,0.425,0.5489999999999999,2049.0,870.0,1125.0,0.555,0.43700000000000006,2406.0,1335.0,1052.0,381.0,13.0,7418.0,4347.0,3071.0,79.9,17.6,1.2,0.0,0.1,0.0,44601.0,26268.0,8.2,5.4
LaGrange,IN,0.735,0.218,9552.0,7025.0,2080.0,0.763,0.221,10633.0,8110.0,2355.0,878.0,15.0,38720.0,19659.0,19061.0,3.9,94.4,0.1,0.1,0.2,0.0,58336.0,22780.0,9.1,2.9
LaMoure,ND,0.6970000000000001,0.23600000000000002,2115.0,1475.0,500.0,0.741,0.237,2219.0,1645.0,527.0,224.0,11.0,4106.0,2129.0,1977.0,1.0,97.1,0.1,0.7,0.0,0.0,57463.0,36653.0,10.7,0.8
LaPorte,IN,0.504,0.44,44994.0,22678.0,19795.0,0.525,0.45299999999999996,49469.0,25991.0,22419.0,2623.0,68.0,110839.0,57212.0,53627.0,6.3,79.9,10.9,0.3,0.6,0.0,49921.0,25004.0,16.6,8.0
LaSalle,IL,0.542,0.39799999999999996,48447.0,26269.0,19277.0,0.5660000000000001,0.413,52053.0,29482.0,21491.0,2776.0,69.0,111151.0,55819.0,55332.0,9.3,86.1,2.5,0.2,0.8,0.0,54693.0,27959.0,13.6,8.3
Labette,KS,0.6609999999999999,0.282,7919.0,5232.0,2234.0,0.67,0.31,8414.0,5639.0,2607.0,412.0,6.0,20553.0,10142.0,10411.0,4.4,85.4,3.8,0.9,0.3,0.0,45706.0,22841.0,17.8,4.7
Lac qui Parle,MN,0.598,0.33899999999999997,3835.0,2294.0,1301.0,0.626,0.358,4039.0,2527.0,1445.0,153.0,3.0,6840.0,3411.0,3429.0,2.1,95.6,1.2,0.2,0.4,0.0,50195.0,31427.0,9.3,3.1
Lackawanna,PA,0.46799999999999997,0.502,102740.0,48102.0,51593.0,0.452,0.536,113975.0,51501.0,61124.0,3875.0,219.0,211960.0,102652.0,109308.0,6.7,86.6,2.6,0.1,2.5,0.0,48380.0,27258.0,15.4,5.4
Laclede,MO,0.804,0.159,15959.0,12834.0,2543.0,0.818,0.165,16819.0,13755.0,2779.0,1265.0,23.0,35488.0,17562.0,17926.0,2.3,93.8,0.5,0.4,0.4,0.0,42646.0,20534.0,17.7,7.7
Lafayette,AR,0.615,0.361,2846.0,1750.0,1028.0,0.6559999999999999,0.313,2679.0,1757.0,839.0,201.0,3.0,7051.0,3460.0,3591.0,1.2,59.3,37.8,0.3,0.4,0.0,32500.0,25140.0,23.8,8.3
Lafayette,FL,0.828,0.153,3375.0,2795.0,515.0,0.8540000000000001,0.139,3661.0,3128.0,509.0,1279.0,16.0,8684.0,5104.0,3580.0,14.3,68.3,15.1,0.1,0.0,1.0,41512.0,21955.0,17.8,12.8
Lafayette,MO,0.6940000000000001,0.256,15815.0,10977.0,4047.0,0.718,0.262,17083.0,12262.0,4470.0,912.0,26.0,32655.0,16121.0,16534.0,2.7,92.2,2.0,0.2,0.5,0.1,52557.0,27260.0,12.8,5.5
Lafayette,MS,0.5539999999999999,0.406,19642.0,10872.0,7968.0,0.5760000000000001,0.402,17163.0,9878.0,6904.0,2607.0,43.0,52744.0,25611.0,27133.0,2.5,70.0,23.8,0.1,2.1,0.0,45019.0,25719.0,25.3,5.7
Lafayette,WI,0.523,0.433,7602.0,3977.0,3288.0,0.564,0.426,8555.0,4821.0,3647.0,600.0,1.0,16755.0,8485.0,8270.0,3.6,94.6,0.4,0.4,0.3,0.0,55859.0,27023.0,10.4,2.7
Lafayette,LA,0.6459999999999999,0.31,105599.0,68191.0,32726.0,0.633,0.34700000000000003,114521.0,72519.0,39685.0,9534.0,140.0,238230.0,116361.0,121869.0,4.6,66.1,25.6,0.2,1.8,0.0,53950.0,30656.0,16.6,5.1
Lafourche,LA,0.767,0.20199999999999999,41644.0,31958.0,8423.0,0.794,0.191,45388.0,36024.0,8672.0,3925.0,131.0,98112.0,48235.0,49877.0,4.4,76.9,13.0,2.4,0.8,0.0,52705.0,26331.0,16.0,7.0
Lake,CA,0.441,0.478,13045.0,5752.0,6240.0,0.358,0.623,11038.0,3955.0,6874.0,727.0,18.0,64095.0,31788.0,32307.0,19.4,71.7,2.1,3.2,1.4,0.0,40446.0,23345.0,22.8,11.2
Lake,CO,0.39799999999999996,0.504,3175.0,1264.0,1600.0,0.379,0.581,3938.0,1492.0,2287.0,143.0,0.0,7481.0,4079.0,3402.0,33.9,64.3,0.1,0.0,0.6,0.0,46176.0,28492.0,12.8,5.7
Lake,FL,0.6,0.368,169898.0,101888.0,62597.0,0.594,0.39399999999999996,211702.0,125853.0,83491.0,8729.0,227.0,326215.0,157897.0,168318.0,14.4,71.1,9.9,0.3,1.9,0.0,49734.0,25991.0,12.8,7.2
Lake,IL,0.37,0.573,293574.0,108608.0,168186.0,0.374,0.607,323706.0,120938.0,196479.0,22618.0,522.0,704476.0,351847.0,352629.0,21.1,62.8,6.6,0.1,7.1,0.0,82613.0,42388.0,8.5,6.3
Lake,IN,0.377,0.584,200247.0,75565.0,116896.0,0.41700000000000004,0.5670000000000001,220233.0,91733.0,124801.0,16017.0,376.0,488694.0,236337.0,252357.0,18.4,54.5,23.9,0.2,1.3,0.0,52559.0,26590.0,16.8,8.5
Lake,MI,0.593,0.364,5328.0,3159.0,1939.0,0.623,0.361,6332.0,3946.0,2288.0,68.0,1.0,11669.0,5965.0,5704.0,2.6,84.8,7.6,0.7,0.2,0.0,32309.0,18199.0,25.0,11.6
Lake,MN,0.45299999999999996,0.475,6472.0,2932.0,3077.0,0.47100000000000003,0.506,7200.0,3392.0,3646.0,142.0,0.0,10578.0,5426.0,5152.0,1.4,95.8,1.0,0.5,0.0,0.0,56078.0,32319.0,9.3,3.8
Lake,MT,0.5760000000000001,0.363,12939.0,7453.0,4703.0,0.561,0.41600000000000004,16617.0,9319.0,6911.0,613.0,6.0,29518.0,14595.0,14923.0,4.3,65.5,0.2,23.6,0.3,0.1,42582.0,24348.0,20.9,8.0
Lake,OH,0.555,0.39899999999999997,112790.0,62627.0,45056.0,0.56,0.425,127867.0,71615.0,54337.0,2411.0,60.0,229701.0,112214.0,117487.0,4.0,89.1,3.8,0.1,1.2,0.0,61137.0,32125.0,8.3,4.8
Lake,OR,0.787,0.165,3814.0,3001.0,628.0,0.795,0.182,4336.0,3449.0,788.0,47.0,0.0,7807.0,4165.0,3642.0,7.9,85.2,0.3,1.9,0.8,0.0,32769.0,21005.0,20.0,6.9
Lake,SD,0.595,0.341,6786.0,4038.0,2314.0,0.627,0.35200000000000004,5873.0,3681.0,2068.0,447.0,9.0,12350.0,6387.0,5963.0,2.3,93.8,0.6,0.0,1.9,0.0,58467.0,31145.0,15.5,3.9
Lake,TN,0.6890000000000001,0.293,1970.0,1357.0,577.0,0.7340000000000001,0.259,2034.0,1492.0,526.0,998.0,4.0,7588.0,4761.0,2827.0,2.2,67.1,29.1,0.1,0.2,0.1,31993.0,14232.0,29.9,11.3
Lake of the Woods,MN,0.691,0.248,2230.0,1540.0,553.0,0.7090000000000001,0.27899999999999997,2405.0,1704.0,671.0,50.0,1.0,3841.0,2016.0,1825.0,1.7,93.5,0.0,0.2,0.8,0.0,46943.0,24964.0,7.4,3.8
Lamar,AL,0.84,0.149,6931.0,5819.0,1035.0,0.858,0.136,7187.0,6168.0,978.0,534.0,6.0,14021.0,6875.0,7146.0,1.5,86.0,10.8,0.3,0.0,0.0,36016.0,21152.0,23.1,7.9
Lamar,GA,0.684,0.299,7575.0,5183.0,2267.0,0.7,0.289,9039.0,6330.0,2615.0,432.0,20.0,18282.0,8800.0,9482.0,2.3,65.0,29.0,0.1,0.8,0.0,41157.0,20458.0,20.8,11.4
Lamar,MS,0.765,0.209,24179.0,18493.0,5044.0,0.7390000000000001,0.243,23952.0,17700.0,5821.0,2387.0,40.0,60517.0,29006.0,31511.0,2.5,74.7,20.0,0.1,1.4,0.0,56129.0,28342.0,16.3,9.2
Lamar,TX,0.785,0.193,18537.0,14546.0,3579.0,0.7829999999999999,0.207,21338.0,16698.0,4420.0,1874.0,49.0,49401.0,23876.0,25525.0,7.5,75.0,12.3,0.3,0.9,0.3,42198.0,23625.0,17.8,5.6
Lamb,TX,0.778,0.19699999999999998,3905.0,3040.0,770.0,0.799,0.19,4394.0,3513.0,835.0,574.0,24.0,13368.0,6832.0,6536.0,55.0,39.8,3.6,0.3,0.5,0.0,43712.0,21760.0,20.5,3.6
Lampasas,TX,0.782,0.18100000000000002,8149.0,6371.0,1479.0,0.778,0.20600000000000002,10373.0,8070.0,2134.0,315.0,9.0,20473.0,10144.0,10329.0,19.2,72.9,3.0,0.4,1.1,1.0,54467.0,26405.0,12.0,7.4
Lancaster,NE,0.466,0.466,129803.0,60456.0,60533.0,0.449,0.528,153687.0,68952.0,81131.0,9653.0,45.0,306357.0,153788.0,152569.0,6.7,82.1,3.9,0.4,4.2,0.1,55747.0,29901.0,14.0,3.9
Lancaster,PA,0.573,0.377,239151.0,137145.0,90066.0,0.57,0.41100000000000003,280485.0,159902.0,115294.0,9929.0,479.0,536494.0,262686.0,273808.0,10.0,82.7,3.6,0.1,2.1,0.0,61492.0,29280.0,10.4,4.7
Lancaster,SC,0.609,0.354,38717.0,23598.0,13718.0,0.608,0.38,49868.0,30312.0,18937.0,2658.0,62.0,86544.0,42328.0,44216.0,5.0,70.1,21.7,0.2,1.0,0.1,50557.0,26425.0,15.5,7.7
Lancaster,VA,0.5329999999999999,0.434,6599.0,3520.0,2862.0,0.518,0.47200000000000003,7136.0,3697.0,3368.0,204.0,1.0,10848.0,5013.0,5835.0,1.7,68.2,28.0,0.0,0.8,0.0,51495.0,33997.0,11.0,4.4
Lander,NV,0.758,0.16699999999999998,2413.0,1828.0,403.0,0.795,0.18100000000000002,2664.0,2118.0,481.0,111.0,4.0,5887.0,3276.0,2611.0,26.8,67.8,0.1,4.2,0.1,0.5,79865.0,30256.0,13.2,7.6
Lane,KS,0.823,0.125,831.0,684.0,104.0,0.852,0.128,888.0,757.0,114.0,27.0,0.0,1702.0,864.0,838.0,6.6,90.4,0.1,2.3,0.0,0.4,51765.0,29768.0,10.7,3.5
Lane,OR,0.366,0.555,181072.0,66218.0,100497.0,0.36200000000000004,0.604,221585.0,80144.0,133924.0,2596.0,28.0,363471.0,179116.0,184355.0,8.4,82.6,1.0,0.8,2.5,0.2,47710.0,27032.0,18.8,7.6
Langlade,WI,0.638,0.32299999999999995,10093.0,6436.0,3260.0,0.657,0.332,11165.0,7330.0,3704.0,1081.0,11.0,19190.0,9709.0,9481.0,1.9,94.5,1.0,0.8,0.3,0.0,44122.0,25142.0,14.8,6.7
Lanier,GA,0.693,0.281,2861.0,1984.0,805.0,0.7020000000000001,0.285,3576.0,2509.0,1019.0,320.0,7.0,10388.0,5208.0,5180.0,5.5,68.7,24.1,0.0,0.3,0.0,31109.0,17739.0,28.7,10.6
Lapeer,MI,0.6659999999999999,0.282,45126.0,30037.0,12734.0,0.674,0.311,52639.0,35480.0,16368.0,993.0,38.0,88205.0,44663.0,43542.0,4.6,92.0,1.3,0.3,0.5,0.0,56186.0,26650.0,9.7,7.4
Laramie,WY,0.622,0.29,39945.0,24844.0,11572.0,0.62,0.33799999999999997,44982.0,27891.0,15217.0,1860.0,6.0,97031.0,49218.0,47813.0,14.3,79.1,2.6,0.8,1.1,0.1,62879.0,31554.0,10.4,5.3
Larimer,CO,0.426,0.475,193897.0,82624.0,92170.0,0.408,0.562,223653.0,91197.0,125765.0,4555.0,57.0,330976.0,164920.0,166056.0,11.2,83.2,0.9,0.5,2.0,0.1,64980.0,34087.0,12.4,5.3
Larue,KY,0.754,0.201,6367.0,4799.0,1278.0,0.779,0.20600000000000002,7301.0,5685.0,1504.0,322.0,1.0,14102.0,6976.0,7126.0,3.2,91.6,3.6,0.0,0.3,0.0,41720.0,21879.0,15.8,6.3
Las Animas,CO,0.546,0.391,6693.0,3656.0,2614.0,0.539,0.439,7897.0,4255.0,3465.0,85.0,1.0,14151.0,7323.0,6828.0,42.4,52.7,0.8,2.1,0.8,0.0,40586.0,24268.0,17.0,7.8
Lassen,CA,0.7190000000000001,0.223,9089.0,6533.0,2026.0,0.747,0.235,11779.0,8798.0,2772.0,782.0,1.0,31470.0,20786.0,10684.0,18.5,66.1,8.6,2.9,1.5,0.7,54083.0,20974.0,14.6,7.5
Latah,ID,0.4,0.446,18146.0,7255.0,8093.0,0.461,0.49700000000000005,20521.0,9463.0,10199.0,982.0,1.0,38697.0,19813.0,18884.0,4.2,89.4,0.7,0.8,2.6,0.0,43310.0,24166.0,22.5,7.2
Latimer,OK,0.764,0.19699999999999998,4050.0,3094.0,797.0,0.809,0.179,4249.0,3437.0,762.0,231.0,2.0,10621.0,5387.0,5234.0,3.4,66.1,1.1,20.0,0.5,0.0,40539.0,24233.0,18.9,7.4
Lauderdale,AL,0.715,0.254,38813.0,27735.0,9877.0,0.715,0.26899999999999996,44149.0,31578.0,11872.0,2743.0,43.0,92590.0,44263.0,48327.0,2.5,84.9,9.8,0.4,0.7,0.0,44888.0,25803.0,16.3,6.6
Lauderdale,MS,0.607,0.377,28967.0,17574.0,10910.0,0.578,0.41100000000000003,30811.0,17812.0,12668.0,2658.0,135.0,78221.0,38002.0,40219.0,2.2,53.1,42.8,0.1,0.7,0.0,41340.0,23339.0,21.5,7.2
Lauderdale,TN,0.563,0.42100000000000004,8678.0,4884.0,3656.0,0.633,0.35600000000000004,8963.0,5672.0,3193.0,1515.0,18.0,26497.0,13524.0,12973.0,2.4,60.9,33.6,0.6,0.4,0.0,35551.0,17178.0,23.1,9.9
Laurel,KY,0.83,0.139,24824.0,20592.0,3440.0,0.8270000000000001,0.159,28097.0,23234.0,4474.0,1564.0,8.0,59901.0,29162.0,30739.0,1.5,95.9,0.7,0.5,0.5,0.0,37235.0,20446.0,24.6,9.9
Laurens,GA,0.638,0.34600000000000003,19448.0,12401.0,6737.0,0.638,0.355,22729.0,14493.0,8073.0,2038.0,89.0,47451.0,22542.0,24909.0,2.6,58.2,36.7,0.1,1.1,0.0,35202.0,20687.0,27.3,5.1
Laurens,SC,0.633,0.33399999999999996,26474.0,16770.0,8845.0,0.6559999999999999,0.33299999999999996,30488.0,20004.0,10159.0,1973.0,62.0,66508.0,32342.0,34166.0,4.5,68.1,25.0,0.1,0.3,0.1,40580.0,20748.0,20.7,7.9
Lavaca,TX,0.85,0.136,8633.0,7339.0,1170.0,0.863,0.131,10195.0,8802.0,1333.0,1177.0,39.0,19859.0,9596.0,10263.0,18.1,74.3,6.6,0.0,0.4,0.0,51708.0,29946.0,10.5,2.9
Lawrence,AL,0.7340000000000001,0.247,14623.0,10732.0,3611.0,0.769,0.222,15957.0,12266.0,3544.0,941.0,33.0,33288.0,16164.0,17124.0,2.1,76.6,11.4,5.2,0.1,0.0,43779.0,22419.0,16.6,7.2
Lawrence,AR,0.715,0.222,5685.0,4064.0,1263.0,0.78,0.184,5857.0,4569.0,1080.0,884.0,21.0,16777.0,8285.0,8492.0,1.3,95.8,0.9,0.5,0.1,0.0,37603.0,19422.0,18.4,8.2
Lawrence,IL,0.748,0.213,6039.0,4517.0,1288.0,0.76,0.222,6379.0,4849.0,1414.0,379.0,8.0,16457.0,9034.0,7423.0,3.8,84.6,8.6,0.3,0.4,0.0,44504.0,21072.0,16.4,5.4
Lawrence,IN,0.736,0.221,19076.0,14034.0,4210.0,0.74,0.235,21071.0,15601.0,4961.0,1097.0,39.0,45669.0,22621.0,23048.0,1.6,95.9,0.3,0.4,0.4,0.0,49985.0,25036.0,11.5,5.2
Lawrence,KY,0.797,0.17300000000000001,6042.0,4816.0,1045.0,0.81,0.17800000000000002,6955.0,5633.0,1238.0,175.0,0.0,15844.0,7900.0,7944.0,0.9,97.2,0.4,0.0,0.4,0.0,32703.0,18885.0,24.5,7.8
Lawrence,MO,0.785,0.174,16674.0,13084.0,2898.0,0.804,0.179,17930.0,14421.0,3214.0,1193.0,24.0,38131.0,19072.0,19059.0,7.2,89.7,0.6,0.5,0.5,0.0,41673.0,21022.0,17.1,6.2
Lawrence,MS,0.643,0.345,6329.0,4072.0,2181.0,0.648,0.341,6564.0,4254.0,2240.0,571.0,14.0,12659.0,6150.0,6509.0,0.5,65.4,33.2,0.0,0.0,0.0,40432.0,21826.0,19.8,9.3
Lawrence,OH,0.703,0.264,25949.0,18240.0,6849.0,0.72,0.268,27427.0,19759.0,7353.0,1103.0,28.0,61057.0,29977.0,31080.0,0.9,94.9,1.9,0.0,0.5,0.0,45466.0,22844.0,18.6,6.5
Lawrence,PA,0.624,0.344,40555.0,25323.0,13933.0,0.643,0.34600000000000003,45558.0,29290.0,15772.0,957.0,35.0,88231.0,42663.0,45568.0,1.3,92.0,3.5,0.1,0.5,0.0,47188.0,26918.0,14.0,6.5
Lawrence,SD,0.626,0.28300000000000003,11842.0,7411.0,3356.0,0.633,0.32799999999999996,13828.0,8753.0,4537.0,1061.0,6.0,25018.0,12441.0,12577.0,3.2,91.4,0.9,2.2,0.9,0.2,49275.0,28606.0,12.4,3.1
Lawrence,TN,0.7929999999999999,0.18,15658.0,12419.0,2821.0,0.8190000000000001,0.171,18718.0,15334.0,3195.0,1746.0,20.0,42591.0,20989.0,21602.0,2.0,94.0,1.9,0.2,0.4,0.0,41522.0,19879.0,18.3,8.8
Le Flore,OK,0.7759999999999999,0.18899999999999997,17199.0,13346.0,3245.0,0.809,0.175,18805.0,15213.0,3299.0,1749.0,24.0,49860.0,25028.0,24832.0,6.8,71.9,2.3,10.1,0.4,0.1,39253.0,20264.0,22.2,6.9
Le Sueur,MN,0.618,0.311,14867.0,9182.0,4623.0,0.642,0.33799999999999997,16775.0,10775.0,5671.0,702.0,6.0,27810.0,14086.0,13724.0,5.7,91.7,0.8,0.2,0.4,0.0,65500.0,31135.0,8.8,3.9
Lea,NM,0.705,0.222,17449.0,12306.0,3877.0,0.79,0.19399999999999998,20918.0,16531.0,4061.0,2217.0,30.0,69505.0,35804.0,33701.0,56.8,37.2,3.6,0.7,0.0,0.0,59285.0,24507.0,16.1,6.2
Leake,MS,0.5660000000000001,0.424,8436.0,4775.0,3579.0,0.5920000000000001,0.39899999999999997,8407.0,4973.0,3358.0,1181.0,42.0,22936.0,11534.0,11402.0,4.4,47.4,41.9,5.8,0.2,0.0,35578.0,18825.0,25.1,9.2
Leavenworth,KS,0.586,0.33899999999999997,29676.0,17387.0,10064.0,0.5920000000000001,0.381,36115.0,21378.0,13753.0,2603.0,18.0,79359.0,42581.0,36778.0,6.8,79.2,8.4,0.4,1.5,0.0,70022.0,30170.0,9.0,4.2
Lebanon,PA,0.659,0.303,58906.0,38804.0,17860.0,0.653,0.33399999999999996,70890.0,46267.0,23646.0,3215.0,67.0,137616.0,67390.0,70226.0,12.2,83.4,1.8,0.1,1.3,0.0,57698.0,27916.0,10.5,5.8
Lee,AL,0.595,0.364,57668.0,34321.0,20987.0,0.5920000000000001,0.389,70980.0,42019.0,27600.0,6715.0,65.0,156597.0,77172.0,79425.0,3.7,67.6,22.9,0.1,3.8,0.0,47564.0,26170.0,22.0,5.7
Lee,AR,0.40700000000000003,0.575,3020.0,1229.0,1735.0,0.452,0.5,2848.0,1286.0,1423.0,1113.0,18.0,9614.0,5455.0,4159.0,1.4,40.7,56.9,0.1,0.1,0.0,27901.0,15610.0,27.3,15.3
Lee,FL,0.5870000000000001,0.38299999999999995,325797.0,191141.0,124725.0,0.5920000000000001,0.4,393854.0,233242.0,157672.0,23685.0,518.0,700165.0,342731.0,357434.0,20.2,68.4,8.2,0.2,1.5,0.0,52052.0,30233.0,14.9,7.1
Lee,GA,0.754,0.22399999999999998,14106.0,10641.0,3166.0,0.718,0.273,16714.0,12007.0,4558.0,756.0,30.0,29216.0,14524.0,14692.0,2.7,72.8,19.5,0.0,2.5,0.1,65018.0,28061.0,11.6,7.1
Lee,IA,0.551,0.39,15893.0,8762.0,6195.0,0.584,0.391,16721.0,9763.0,6539.0,1093.0,13.0,34785.0,17553.0,17232.0,3.5,91.0,2.5,0.1,0.6,0.0,48266.0,24408.0,16.3,7.6
Lee,IL,0.565,0.361,15215.0,8597.0,5499.0,0.586,0.389,16351.0,9584.0,6368.0,926.0,2.0,34670.0,18375.0,16295.0,5.9,86.7,5.2,0.2,0.7,0.1,58319.0,28179.0,11.8,5.9
Lee,KY,0.807,0.166,2667.0,2151.0,444.0,0.812,0.17300000000000001,2659.0,2159.0,459.0,189.0,7.0,6717.0,3375.0,3342.0,0.8,96.8,1.3,0.3,0.3,0.0,23297.0,16489.0,32.7,10.3
Lee,MS,0.679,0.301,31974.0,21695.0,9635.0,0.6709999999999999,0.312,31762.0,21297.0,9910.0,3743.0,83.0,84840.0,40635.0,44205.0,2.6,66.4,28.9,0.2,0.8,0.0,45985.0,23968.0,17.3,6.3
Lee,NC,0.552,0.42100000000000004,24676.0,13625.0,10380.0,0.568,0.419,28851.0,16388.0,12076.0,2157.0,20.0,59805.0,29055.0,30750.0,19.3,58.2,18.9,0.7,1.0,0.0,49272.0,23613.0,17.5,7.4
Lee,SC,0.344,0.637,8110.0,2789.0,5170.0,0.35700000000000004,0.632,8431.0,3008.0,5329.0,795.0,36.0,17897.0,9246.0,8651.0,2.3,32.6,62.6,0.4,0.0,0.0,31963.0,16972.0,26.4,9.0
Lee,TX,0.7659999999999999,0.21,6522.0,4996.0,1372.0,0.774,0.21600000000000003,8075.0,6248.0,1745.0,245.0,15.0,16850.0,8476.0,8374.0,23.2,63.7,11.0,0.0,0.9,0.0,55741.0,26740.0,13.8,4.5
